gold_id,case_id,conversation_id,customer_message,context,proposed_status,proposed_areas,proposed_intents,proposed_primary_intent,proposed_states,proposed_should_escalate,human_status,human_areas,human_intents,human_primary_intent,human_states,human_should_escalate,human_escalation_reason,human_notes,review_flags,assistant_outcome,review_priority,assistant_status_recommendation,assistant_areas_recommendation,assistant_intents_recommendation,assistant_primary_intent_recommendation,assistant_states_recommendation,assistant_should_escalate_recommendation,assistant_escalation_reason_recommendation,assistant_notes_recommendation,human_action,adjudication_status
gold_v3_0028,amazon_v3_case_0000028,3600028,How do I sign out of all active devices from my Amazon account after using a hotel business center computer?,CUSTOMER: How do I sign out of all active devices from my Amazon account after using a hotel business center computer?,NORMAL,ACCOUNT_ACCESS_AND_SECURITY,ACCOUNT_LOGIN_ISSUES,ACCOUNT_LOGIN_ISSUES,INITIAL_INQUIRY,False,NORMAL,ACCOUNT_ACCESS_AND_SECURITY,ACCOUNT_LOGIN_ISSUES,ACCOUNT_LOGIN_ISSUES,INITIAL_INQUIRY,False,,Routine device sign-out procedure.,,AUTO_ACCEPTED,P3,NORMAL,ACCOUNT_ACCESS_AND_SECURITY,ACCOUNT_LOGIN_ISSUES,ACCOUNT_LOGIN_ISSUES,INITIAL_INQUIRY,False,,Routine device sign-out procedure.,SIGNED_OFF,ADJUDICATED
gold_v3_0029,amazon_v3_case_0000029,3600029,The delivery driver refused to carry my air conditioner up a short flight of stairs despite explicit accessibility instructions and left it in the rain.,"CUSTOMER: Complaint about delivery driver conduct today.
BRAND: Could you describe what occurred with your delivery?
CUSTOMER: The delivery driver refused to carry my air conditioner up a short flight of stairs despite explicit accessibility instructions and left it in the rain.",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Driver refused reasonable delivery accommodation for accessibility.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Driver refused reasonable delivery accommodation for accessibility.,SIGNED_OFF,ADJUDICATED
gold_v3_0030,amazon_v3_case_0000030,3600030,Courier called from the street demanding that I walk two blocks to his van to pick up my heavy parcel because he didn't want to find street parking.,"CUSTOMER: Issue with driver on delivery of order #112-9018247.
BRAND: Did the carrier attempt delivery at your physical address?
CUSTOMER: Courier called from the street demanding that I walk two blocks to his van to pick up my heavy parcel because he didn't want to find street parking.",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Courier demanded customer walk down to vehicle for pickup.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Courier demanded customer walk down to vehicle for pickup.,SIGNED_OFF,ADJUDICATED
gold_v3_0031,amazon_v3_case_0000031,3600031,"The delivery driver became extremely belligerent, screamed at me, and rudely shouted profanities when I asked him to place the box behind the porch pillar.","CUSTOMER: Extremely unacceptable driver behavior outside my home.
BRAND: What happened when the delivery driver arrived?
CUSTOMER: The delivery driver became extremely belligerent, screamed at me, and rudely shouted profanities when I asked him to place the box behind the porch pillar.",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,"Hostile, aggressive driver behavior with profanity.",,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,"Hostile, aggressive driver behavior with profanity.",SIGNED_OFF,ADJUDICATED
gold_v3_0032,amazon_v3_case_0000032,3600032,"Delivery person chucked my fragile computer monitor box over the 7-foot driveway gate, smashing it directly against the concrete driveway!","CUSTOMER: Reporting serious parcel damage caused by delivery driver.
BRAND: How was the package handled upon arrival?
CUSTOMER: Delivery person chucked my fragile computer monitor box over the 7-foot driveway gate, smashing it directly against the concrete driveway!",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Severe package mishandling; box thrown over fence.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Severe package mishandling; box thrown over fence.,SIGNED_OFF,ADJUDICATED
gold_v3_0033,amazon_v3_case_0000033,3600033,Driver refused to deliver my order because I asked him to buzz the intercom number provided on the delivery instructions.,"CUSTOMER: Courier refused to drop off parcel at my unit.
BRAND: Were specific access codes provided for your building?
CUSTOMER: Driver refused to deliver my order because I asked him to buzz the intercom number provided on the delivery instructions.",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Delivery driver refused delivery over standard intercom instruction.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Delivery driver refused delivery over standard intercom instruction.,SIGNED_OFF,ADJUDICATED
gold_v3_0034,amazon_v3_case_0000034,3600034,"Courier refused to deliver essential medical supplies to my elderly mother's apartment door, dumping them on the wet curbside outside the building.","CUSTOMER: Terrible experience with the delivery courier today.
BRAND: Can you describe what happened with the courier?
CUSTOMER: Courier refused to deliver essential medical supplies to my elderly mother's apartment door, dumping them on the wet curbside outside the building.",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Delivery refusal to door for vulnerable customer.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Delivery refusal to door for vulnerable customer.,SIGNED_OFF,ADJUDICATED
gold_v3_0035,amazon_v3_case_0000035,3600035,"Driver aggressively banged on my front door, shouted rudely, and demanded a cash tip before handing over the parcel.","CUSTOMER: Driver demanded extra payment at my doorstep.
BRAND: Did the carrier driver specify why they requested payment?
CUSTOMER: Driver aggressively banged on my front door, shouted rudely, and demanded a cash tip before handing over the parcel.",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Extortionate behavior: driver demanded cash tip aggressively.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Extortionate behavior: driver demanded cash tip aggressively.,SIGNED_OFF,ADJUDICATED
gold_v3_0036,amazon_v3_case_0000036,3600036,"Courier refused entry through security desk despite being provided an official guest badge and drove off, marking chronic delivery refusal.","CUSTOMER: Commercial delivery failed today.
BRAND: Did security grant the carrier authorized facility access?
CUSTOMER: Courier refused entry through security desk despite being provided an official guest badge and drove off, marking chronic delivery refusal.",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Unreasonable carrier refusal to enter authorized facility.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Unreasonable carrier refusal to enter authorized facility.,SIGNED_OFF,ADJUDICATED
gold_v3_0037,amazon_v3_case_0000037,3600037,"Driver forged my signature on a high-value laptop delivery while I was away at work, leaving the package exposed on the sidewalk.","CUSTOMER: Signature verification discrepancy on delivery.
BRAND: Did tracking show signed by resident?
CUSTOMER: Driver forged my signature on a high-value laptop delivery while I was away at work, leaving the package exposed on the sidewalk.",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Driver forged signature on signature-required high value item.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Driver forged signature on signature-required high value item.,SIGNED_OFF,ADJUDICATED
gold_v3_0038,amazon_v3_case_0000038,3600038,"Delivery agent refused to complete delivery, telling me over the phone to come down to the parking lot or he would take it back to the hub.","CUSTOMER: Driver refused to come to the building.
BRAND: Did you speak directly with the courier?
CUSTOMER: Delivery agent refused to complete delivery, telling me over the phone to come down to the parking lot or he would take it back to the hub.",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Delivery refusal ultimatum demanding customer meet driver.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Delivery refusal ultimatum demanding customer meet driver.,SIGNED_OFF,ADJUDICATED
gold_v3_0039,amazon_v3_case_0000039,3600039,Please add gate access code #5521 for the Amazon logistics delivery driver.,"CUSTOMER: Adding access information for delivery today.
BRAND: What gate code or entry instructions would you like provided?
CUSTOMER: Please add gate access code #5521 for the Amazon logistics delivery driver.",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Routine gate code instructions.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Routine gate code instructions.,SIGNED_OFF,ADJUDICATED
gold_v3_0040,amazon_v3_case_0000040,3600040,Can I request that packages be placed inside the screened back porch rather than the front steps?,"CUSTOMER: Delivery location preference question.
BRAND: Are you looking to update default delivery preferences for your address?
CUSTOMER: Can I request that packages be placed inside the screened back porch rather than the front steps?",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Routine delivery preference request.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Routine delivery preference request.,SIGNED_OFF,ADJUDICATED
gold_v3_0041,amazon_v3_case_0000041,3600041,"The UPS driver was exceptionally courteous and careful with our glass shipment today, please pass along our appreciation.","CUSTOMER: The UPS driver was exceptionally courteous and careful with our glass shipment today, please pass along our appreciation.",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Positive carrier feedback without escalation.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Positive carrier feedback without escalation.,SIGNED_OFF,ADJUDICATED
gold_v3_0042,amazon_v3_case_0000042,3600042,Where can I provide instructions to ring the front doorbell upon parcel arrival?,"CUSTOMER: Notification instruction inquiry.
BRAND: Do you want this noted on a specific order or for all future deliveries?
CUSTOMER: Where can I provide instructions to ring the front doorbell upon parcel arrival?",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Question regarding where to add doorbell instruction.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Question regarding where to add doorbell instruction.,SIGNED_OFF,ADJUDICATED
gold_v3_0043,amazon_v3_case_0000043,3600043,How do I contact the local carrier facility to arrange an evening delivery window?,"CUSTOMER: Need to adjust delivery timing with courier.
BRAND: Has your order already been assigned to a local carrier facility?
CUSTOMER: How do I contact the local carrier facility to arrange an evening delivery window?",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Inquiry on contacting carrier for delivery window scheduling.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Inquiry on contacting carrier for delivery window scheduling.,SIGNED_OFF,ADJUDICATED
gold_v3_0044,amazon_v3_case_0000044,3600044,Can you leave a delivery note asking the driver not to block the driveway gate when dropping off packages?,CUSTOMER: Can you leave a delivery note asking the driver not to block the driveway gate when dropping off packages?,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Standard delivery placement request.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Standard delivery placement request.,SIGNED_OFF,ADJUDICATED
gold_v3_0045,amazon_v3_case_0000045,3600045,What carrier is handling transit for my package departing from the Phoenix fulfillment center?,"CUSTOMER: Checking shipment courier information.
BRAND: Have you viewed your shipment confirmation email?
CUSTOMER: What carrier is handling transit for my package departing from the Phoenix fulfillment center?",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Carrier identity inquiry.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Carrier identity inquiry.,SIGNED_OFF,ADJUDICATED
gold_v3_0046,amazon_v3_case_0000046,3600046,I want to add access instructions for our apartment call box code #890 for future Amazon deliveries.,CUSTOMER: I want to add access instructions for our apartment call box code #890 for future Amazon deliveries.,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Call box access code update.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Call box access code update.,SIGNED_OFF,ADJUDICATED
gold_v3_0047,amazon_v3_case_0000047,3600047,Please notify the delivery partner that there is a friendly dog in the fenced front yard so they do not get frightened.,CUSTOMER: Please notify the delivery partner that there is a friendly dog in the fenced front yard so they do not get frightened.,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Routine pet safety note for courier.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Routine pet safety note for courier.,SIGNED_OFF,ADJUDICATED
gold_v3_0048,amazon_v3_case_0000048,3600048,Where do I update my default delivery instructions on the Amazon mobile app?,CUSTOMER: Where do I update my default delivery instructions on the Amazon mobile app?,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Self-service delivery instruction settings inquiry.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Self-service delivery instruction settings inquiry.,SIGNED_OFF,ADJUDICATED
gold_v3_0049,amazon_v3_case_0000049,3600049,I've been passed between six different representatives across multiple calls regarding my overdue delivery and nobody has provided a straight answer!,"CUSTOMER: Following up on overdue package.
BRAND: Have you checked the latest carrier scan update?
CUSTOMER: I've been passed between six different representatives across multiple calls regarding my overdue delivery and nobody has provided a straight answer!",NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,True,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,True,REPEATED_FAILED_SUPPORT_ATTEMPTS,Repeated failed support across multiple transfers on delayed shipment.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,True,REPEATED_FAILED_SUPPORT_ATTEMPTS,Repeated failed support across multiple transfers on delayed shipment.,SIGNED_OFF,ADJUDICATED
gold_v3_0050,amazon_v3_case_0000050,3600050,Called support across 5 attempts over 10 days for my delayed medication and nobody has been able to sort this out.,"CUSTOMER: Chronic delay on urgent medication order.
BRAND: What did previous representatives advise regarding shipment status?
CUSTOMER: Called support across 5 attempts over 10 days for my delayed medication and nobody has been able to sort this out.",NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,True,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,True,REPEATED_FAILED_SUPPORT_ATTEMPTS,Chronic unresolved delivery delay after five support calls.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,True,REPEATED_FAILED_SUPPORT_ATTEMPTS,Chronic unresolved delivery delay after five support calls.,SIGNED_OFF,ADJUDICATED
gold_v3_0051,amazon_v3_case_0000051,3600051,A supervisor promised a guaranteed callback within 4 hours regarding my delayed furniture that never happened and now it's been 3 days.,"CUSTOMER: Awaiting promised support escalation callback.
BRAND: Did the previous supervisor provide a ticket reference number?
CUSTOMER: A supervisor promised a guaranteed callback within 4 hours regarding my delayed furniture that never happened and now it's been 3 days.",NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,True,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,True,REPEATED_FAILED_SUPPORT_ATTEMPTS,Broken callback window following repeated delays.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,True,REPEATED_FAILED_SUPPORT_ATTEMPTS,Broken callback window following repeated delays.,SIGNED_OFF,ADJUDICATED
gold_v3_0052,amazon_v3_case_0000052,3600052,I've chased support repeatedly about my delayed parcel and keep getting bounced between courier and Amazon with no resolution.,"CUSTOMER: Following up on overdue package.
BRAND: Have you checked with the carrier depot?
CUSTOMER: I've chased support repeatedly about my delayed parcel and keep getting bounced between courier and Amazon with no resolution.",NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,True,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,True,REPEATED_FAILED_SUPPORT_ATTEMPTS,Repeated circular referrals without support resolution.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,True,REPEATED_FAILED_SUPPORT_ATTEMPTS,Repeated circular referrals without support resolution.,SIGNED_OFF,ADJUDICATED
gold_v3_0053,amazon_v3_case_0000053,3600053,My package was expected yesterday by 8 PM and still hasn't arrived. Can you check status?,"CUSTOMER: Inquiry regarding order #113-8821940.
BRAND: Did tracking indicate out for delivery yesterday?
CUSTOMER: My package was expected yesterday by 8 PM and still hasn't arrived. Can you check status?",NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Standard late delivery check.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Standard late delivery check.,SIGNED_OFF,ADJUDICATED
